,DATE,PRISOMRÅDE,VOLUM_KWH
5419,2023-08-27,NO5,66355491.684
5420,2023-08-28,NO1,69808387.02
5421,2023-08-28,NO2,157554774.085
5422,2023-08-28,NO3,73299138.428
5423,2023-08-28,NO4,55106185.259
5424,2023-08-28,NO5,84567856.819
5425,2023-08-29,NO1,69944332.191
5426,2023-08-29,NO2,159806252.781
5427,2023-08-29,NO3,69373194.675
5428,2023-08-29,NO4,59020539.56
5429,2023-08-29,NO5,88849539.02
5430,2023-08-30,NO1,70804702.866
5431,2023-08-30,NO2,161420785.121
5432,2023-08-30,NO3,72379541.249
5433,2023-08-30,NO4,65392571.252
5434,2023-08-30,NO5,86693296.278
5435,2023-08-31,NO1,71013441.77
5436,2023-08-31,NO2,148640490.659
5437,2023-08-31,NO3,63680376.481
5438,2023-08-31,NO4,61398144.795
5439,2023-08-31,NO5,83728326.116
5440,2023-09-01,NO1,72750862.406
5441,2023-09-01,NO2,159742856.735
5442,2023-09-01,NO3,62233423.014
5443,2023-09-01,NO4,62681650.063
5444,2023-09-01,NO5,82573118.302
5445,2023-09-02,NO1,71885831.001
5446,2023-09-02,NO2,138266721.811
5447,2023-09-02,NO3,56464050.495
5448,2023-09-02,NO4,54127151.664000005
5449,2023-09-02,NO5,79728185.166
5450,2023-09-03,NO1,72944641.368
5451,2023-09-03,NO2,119165334.878
5452,2023-09-03,NO3,68371523.789
5453,2023-09-03,NO4,51228946.218
5454,2023-09-03,NO5,74832494.979
5455,2023-09-04,NO1,72295942.469
5456,2023-09-04,NO2,132734987.049
5457,2023-09-04,NO3,65610703.09
5458,2023-09-04,NO4,50000763.674
5459,2023-09-04,NO5,69161442.749
5460,2023-09-05,NO1,67628689.33
5461,2023-09-05,NO2,128820588.336
5462,2023-09-05,NO3,67188743.874
5463,2023-09-05,NO4,49060697.162
5464,2023-09-05,NO5,71241510.702
5465,2023-09-06,NO1,69936367.41
5466,2023-09-06,NO2,124825110.487
5467,2023-09-06,NO3,59118542.941
5468,2023-09-06,NO4,66263584.793
5469,2023-09-06,NO5,71346683.519
5470,2023-09-07,NO1,70157594.456
5471,2023-09-07,NO2,119781365.55499999
5472,2023-09-07,NO3,67310546.388
5473,2023-09-07,NO4,70413219.275
5474,2023-09-07,NO5,76198209.504
5475,2023-09-08,NO1,68300686.766
5476,2023-09-08,NO2,133275154.462
5477,2023-09-08,NO3,62726365.730000004
5478,2023-09-08,NO4,71718750.66
5479,2023-09-08,NO5,73526745.07000001
5480,2023-09-09,NO1,63246625.007
5481,2023-09-09,NO2,112972321.069
5482,2023-09-09,NO3,53888487.126
5483,2023-09-09,NO4,51681997.958
5484,2023-09-09,NO5,67569843.421
5485,2023-09-10,NO1,62396609.746
5486,2023-09-10,NO2,106208323.75299999
5487,2023-09-10,NO3,58290910.298
5488,2023-09-10,NO4,59255634.942
5489,2023-09-10,NO5,72308050.907
5490,2023-09-11,NO1,64363448.184
5491,2023-09-11,NO2,147541128.74400002
5492,2023-09-11,NO3,71102366.755
5493,2023-09-11,NO4,47436553.974
5494,2023-09-11,NO5,77561072.909
5495,2023-09-12,NO1,61879143.062
5496,2023-09-12,NO2,150373069.42
5497,2023-09-12,NO3,80042499.618
5498,2023-09-12,NO4,52011889.611
5499,2023-09-12,NO5,80213831.993
5500,2023-09-13,NO1,63843788.215
5501,2023-09-13,NO2,144817411.995
5502,2023-09-13,NO3,67867946.271
5503,2023-09-13,NO4,50372891.825
5504,2023-09-13,NO5,81210112.496
5505,2023-09-14,NO1,63207047.513000004
5506,2023-09-14,NO2,149687194.508
5507,2023-09-14,NO3,67600988.825
5508,2023-09-14,NO4,61783931.032
5509,2023-09-14,NO5,89357883.093
5510,2023-09-15,NO1,63034722.833
5511,2023-09-15,NO2,145844269.643
5512,2023-09-15,NO3,67593115.163
5513,2023-09-15,NO4,51476606.966
5514,2023-09-15,NO5,86834110.796
5515,2023-09-16,NO1,67292099.301
5516,2023-09-16,NO2,129016446.351
5517,2023-09-16,NO3,67536039.914
5518,2023-09-16,NO4,53107096.377
5519,2023-09-16,NO5,78491103.367
5520,2023-09-17,NO1,65588841.687
5521,2023-09-17,NO2,117523488.063
5522,2023-09-17,NO3,52200262.352
5523,2023-09-17,NO4,48104401.443
5524,2023-09-17,NO5,79439366.749
5525,2023-09-18,NO1,69631899.84200001
5526,2023-09-18,NO2,92220569.654
5527,2023-09-18,NO3,66020675.758
5528,2023-09-18,NO4,45938287.774000004
5529,2023-09-18,NO5,91032785.872
5530,2023-09-19,NO1,67211941.748
5531,2023-09-19,NO2,81368985.431
5532,2023-09-19,NO3,63987002.233
5533,2023-09-19,NO4,43645034.813
5534,2023-09-19,NO5,92923480.368
5535,2023-09-20,NO1,63465058.535
5536,2023-09-20,NO2,110755760.312
5537,2023-09-20,NO3,65330849.111
5538,2023-09-20,NO4,46550355.013
5539,2023-09-20,NO5,95015151.158
5540,2023-09-21,NO1,65789843.446
5541,2023-09-21,NO2,124986180.494
5542,2023-09-21,NO3,63110954.904
5543,2023-09-21,NO4,47314745.489
5544,2023-09-21,NO5,94098671.521
5545,2023-09-22,NO1,66690788.337
5546,2023-09-22,NO2,142949438.99
5547,2023-09-22,NO3,60799331.008999996
5548,2023-09-22,NO4,43990294.804
5549,2023-09-22,NO5,94856735.28999999
5550,2023-09-23,NO1,73606336.466
5551,2023-09-23,NO2,151082717.643
5552,2023-09-23,NO3,70300254.873
5553,2023-09-23,NO4,41299641.383
5554,2023-09-23,NO5,102488536.1
5555,2023-09-24,NO1,72730447.939
5556,2023-09-24,NO2,128995633.08
5557,2023-09-24,NO3,76726726.328
5558,2023-09-24,NO4,41976441.784
5559,2023-09-24,NO5,92299961.292
5560,2023-09-25,NO1,72392302.539
5561,2023-09-25,NO2,122211976.131
5562,2023-09-25,NO3,60847008.317999996
5563,2023-09-25,NO4,40928019.902
5564,2023-09-25,NO5,80396455.838
5565,2023-09-26,NO1,70718937.751
5566,2023-09-26,NO2,147367664.517
5567,2023-09-26,NO3,68020792.626
5568,2023-09-26,NO4,56697432.295
5569,2023-09-26,NO5,96805925.343
5570,2023-09-27,NO1,66650353.247
5571,2023-09-27,NO2,153632764.049
5572,2023-09-27,NO3,70518127.825
5573,2023-09-27,NO4,50802817.606
5574,2023-09-27,NO5,98665821.88
5575,2023-09-28,NO1,65026944.504
5576,2023-09-28,NO2,132880403.792
5577,2023-09-28,NO3,78908684.412
5578,2023-09-28,NO4,50210110.464
5579,2023-09-28,NO5,100652232.982
5580,2023-09-29,NO1,68710108.652
5581,2023-09-29,NO2,135384944.281
5582,2023-09-29,NO3,68865108.821
5583,2023-09-29,NO4,49879933.019
5584,2023-09-29,NO5,104759784.733
5585,2023-09-30,NO1,65056447.614
5586,2023-09-30,NO2,119905691.971
5587,2023-09-30,NO3,65998129.968
5588,2023-09-30,NO4,37073195.536
5589,2023-09-30,NO5,100817075.872
5590,2023-10-01,NO1,63606412.892
5591,2023-10-01,NO2,144883915.322
5592,2023-10-01,NO3,65975587.583
5593,2023-10-01,NO4,39902717.972
5594,2023-10-01,NO5,101224272.092
5595,2023-10-02,NO1,69744175.512
5596,2023-10-02,NO2,154465372.383
5597,2023-10-02,NO3,81532551.278
5598,2023-10-02,NO4,53414646.062
5599,2023-10-02,NO5,108517937.28999999
5600,2023-10-03,NO1,70355261.744
5601,2023-10-03,NO2,91150040.162
5602,2023-10-03,NO3,74339587.235
5603,2023-10-03,NO4,49169586.752
5604,2023-10-03,NO5,115013596.289
5605,2023-10-04,NO1,68844671.434
5606,2023-10-04,NO2,93388330.978
5607,2023-10-04,NO3,65311709.397
5608,2023-10-04,NO4,47588707.562
5609,2023-10-04,NO5,110827194.387
5610,2023-10-05,NO1,69585795.009
5611,2023-10-05,NO2,119076172.534
5612,2023-10-05,NO3,67186581.139
5613,2023-10-05,NO4,53025485.238
5614,2023-10-05,NO5,109920248.097
5615,2023-10-06,NO1,66290034.133999996
5616,2023-10-06,NO2,104221416.382
5617,2023-10-06,NO3,73306528.213
5618,2023-10-06,NO4,45268049.498
5619,2023-10-06,NO5,103543988.758
5620,2023-10-07,NO1,58971927.117
5621,2023-10-07,NO2,121003246.067
5622,2023-10-07,NO3,75739936.535
5623,2023-10-07,NO4,39988967.118
5624,2023-10-07,NO5,108080441.568
5625,2023-10-08,NO1,66042018.227
5626,2023-10-08,NO2,157658769.473
5627,2023-10-08,NO3,79646733.037
5628,2023-10-08,NO4,42089981.936
5629,2023-10-08,NO5,107662486.15
5630,2023-10-09,NO1,69665243.111
5631,2023-10-09,NO2,172515147.237
5632,2023-10-09,NO3,99057663.769
5633,2023-10-09,NO4,58697824.844
5634,2023-10-09,NO5,115275926.457
5635,2023-10-10,NO1,68668962.278
5636,2023-10-10,NO2,140729222.646
5637,2023-10-10,NO3,86265581.165
5638,2023-10-10,NO4,54561015.567
5639,2023-10-10,NO5,106736924.406
5640,2023-10-11,NO1,58447404.28
5641,2023-10-11,NO2,104480602.566
5642,2023-10-11,NO3,79728789.095
5643,2023-10-11,NO4,43668815.07
5644,2023-10-11,NO5,83184477.681
5645,2023-10-12,NO1,60512033.714
5646,2023-10-12,NO2,125647105.078
5647,2023-10-12,NO3,86595839.733
5648,2023-10-12,NO4,38149947.891
5649,2023-10-12,NO5,94150998.515
5650,2023-10-13,NO1,60642484.886
5651,2023-10-13,NO2,110568358.48
5652,2023-10-13,NO3,95776193.409
5653,2023-10-13,NO4,48228717.005
5654,2023-10-13,NO5,94883907.606
5655,2023-10-14,NO1,51722728.609
5656,2023-10-14,NO2,94325326.947
5657,2023-10-14,NO3,79461812.499
5658,2023-10-14,NO4,37420413.271
5659,2023-10-14,NO5,73428099.726
5660,2023-10-15,NO1,51475485.547
5661,2023-10-15,NO2,100002855.925
5662,2023-10-15,NO3,85637446.075
5663,2023-10-15,NO4,44730769.876
5664,2023-10-15,NO5,80916081.676
5665,2023-10-16,NO1,63523145.728
5666,2023-10-16,NO2,134007839.887
5667,2023-10-16,NO3,78770833.63599999
5668,2023-10-16,NO4,44693651.910000004
5669,2023-10-16,NO5,106530708.852
5670,2023-10-17,NO1,59902221.56
5671,2023-10-17,NO2,133178936.397
5672,2023-10-17,NO3,93709152.76799999
5673,2023-10-17,NO4,55179810.665
5674,2023-10-17,NO5,94839835.866
5675,2023-10-18,NO1,58273820.048
5676,2023-10-18,NO2,137151183.545
5677,2023-10-18,NO3,76523022.961
5678,2023-10-18,NO4,57454220.722
5679,2023-10-18,NO5,106417387.756
5680,2023-10-19,NO1,51455634.779
5681,2023-10-19,NO2,104241416.858
5682,2023-10-19,NO3,99018975.042
5683,2023-10-19,NO4,52383936.202
5684,2023-10-19,NO5,81998963.478
5685,2023-10-20,NO1,57285770.86
5686,2023-10-20,NO2,104350232.171
5687,2023-10-20,NO3,100502369.071
5688,2023-10-20,NO4,63409540.747999996
5689,2023-10-20,NO5,81519742.961
5690,2023-10-21,NO1,56855216.832
5691,2023-10-21,NO2,90697333.27
5692,2023-10-21,NO3,95989010.273
5693,2023-10-21,NO4,63798484.214
5694,2023-10-21,NO5,83585168.616
5695,2023-10-22,NO1,53686373.19
5696,2023-10-22,NO2,112856208.722
5697,2023-10-22,NO3,83305753.837
5698,2023-10-22,NO4,90056059.556
5699,2023-10-22,NO5,100140750.378
5700,2023-10-23,NO1,57456060.464
5701,2023-10-23,NO2,154104546.446
5702,2023-10-23,NO3,75515241.914
5703,2023-10-23,NO4,96434634.233
5704,2023-10-23,NO5,126774860.538
5705,2023-10-24,NO1,53110022.225
5706,2023-10-24,NO2,131978413.998
5707,2023-10-24,NO3,72674017.854
5708,2023-10-24,NO4,97589348.538
5709,2023-10-24,NO5,104812393.234
5710,2023-10-25,NO1,55495750.718
5711,2023-10-25,NO2,152392283.816
5712,2023-10-25,NO3,68640679.56
5713,2023-10-25,NO4,93372559.585
5714,2023-10-25,NO5,111415452.978
5715,2023-10-26,NO1,55984219.08
5716,2023-10-26,NO2,171487301.83
5717,2023-10-26,NO3,73758431.336
5718,2023-10-26,NO4,89868754.116
5719,2023-10-26,NO5,120410359.895
5720,2023-10-27,NO1,56692697.384
5721,2023-10-27,NO2,180196068.162
5722,2023-10-27,NO3,89650578.7
5723,2023-10-27,NO4,94956225.237
5724,2023-10-27,NO5,121426035.169
5725,2023-10-28,NO1,49540785.112
5726,2023-10-28,NO2,154162683.62
5727,2023-10-28,NO3,67997381.471
5728,2023-10-28,NO4,90596983.794
5729,2023-10-28,NO5,102123524.596
5730,2023-10-29,NO1,36081293.445
5731,2023-10-29,NO2,74488884.635
5732,2023-10-29,NO3,65010842.367
5733,2023-10-29,NO4,86694980.835
5734,2023-10-29,NO5,47316244.242
5735,2023-10-30,NO1,51401140.703
5736,2023-10-30,NO2,158179709.452
5737,2023-10-30,NO3,78897319.023
5738,2023-10-30,NO4,92465234.722
5739,2023-10-30,NO5,88566262.644
5740,2023-10-31,NO1,58386331.661
5741,2023-10-31,NO2,187960031.502
5742,2023-10-31,NO3,62326654.364
5743,2023-10-31,NO4,78871182.978
5744,2023-10-31,NO5,105420673.209
5745,2023-11-01,NO1,52281241.081
5746,2023-11-01,NO2,157771696.727
5747,2023-11-01,NO3,67156875.984
5748,2023-11-01,NO4,86522323.037
5749,2023-11-01,NO5,73937701.271
5750,2023-11-02,NO1,50595244.696
5751,2023-11-02,NO2,123179139.315
5752,2023-11-02,NO3,75438293.233
5753,2023-11-02,NO4,84183378.081
5754,2023-11-02,NO5,69641041.452
5755,2023-11-03,NO1,50097615.987
5756,2023-11-03,NO2,134253791.738
5757,2023-11-03,NO3,75033145.62099999
5758,2023-11-03,NO4,83403524.129
5759,2023-11-03,NO5,64509515.882
5760,2023-11-04,NO1,41629331.022
5761,2023-11-04,NO2,92767950.82
5762,2023-11-04,NO3,63473798.856
5763,2023-11-04,NO4,59403423.574
5764,2023-11-04,NO5,40266681.004
5765,2023-11-05,NO1,41302614.67
5766,2023-11-05,NO2,110191509.182
5767,2023-11-05,NO3,53214439.555
5768,2023-11-05,NO4,87508529.927
5769,2023-11-05,NO5,42698857.379
5770,2023-11-06,NO1,44950460.172
5771,2023-11-06,NO2,150835543.556
5772,2023-11-06,NO3,61970408.518
5773,2023-11-06,NO4,86839319.765
5774,2023-11-06,NO5,86914009.067
5775,2023-11-07,NO1,50496612.681
5776,2023-11-07,NO2,176755799.695
5777,2023-11-07,NO3,68553899.683
5778,2023-11-07,NO4,86520564.349
5779,2023-11-07,NO5,97488968.662
5780,2023-11-08,NO1,51429235.694
5781,2023-11-08,NO2,174630995.44
5782,2023-11-08,NO3,75808904.168
5783,2023-11-08,NO4,90088691.002
5784,2023-11-08,NO5,87444522.728
5785,2023-11-09,NO1,54715470.805
5786,2023-11-09,NO2,189667351.628
5787,2023-11-09,NO3,87809927.796
5788,2023-11-09,NO4,89458834.739
5789,2023-11-09,NO5,96353074.684
5790,2023-11-10,NO1,53743086.517
5791,2023-11-10,NO2,191745847.201
5792,2023-11-10,NO3,73343904.263
5793,2023-11-10,NO4,88891554.639
5794,2023-11-10,NO5,102499239.442
5795,2023-11-11,NO1,56027585.067
5796,2023-11-11,NO2,186904690.977
5797,2023-11-11,NO3,65406247.39
5798,2023-11-11,NO4,87894337.504
5799,2023-11-11,NO5,111677292.099
5800,2023-11-12,NO1,55421937.558
5801,2023-11-12,NO2,187633257.856
5802,2023-11-12,NO3,63173177.397
5803,2023-11-12,NO4,92792397.207
5804,2023-11-12,NO5,109053040.444
5805,2023-11-13,NO1,49193090.027
5806,2023-11-13,NO2,195157152.114
5807,2023-11-13,NO3,77551441.321
5808,2023-11-13,NO4,92167159.474
5809,2023-11-13,NO5,91814383.22
5810,2023-11-14,NO1,45431804.674
5811,2023-11-14,NO2,160011205.427
5812,2023-11-14,NO3,81447564.199
5813,2023-11-14,NO4,92591963.657
5814,2023-11-14,NO5,74764615.092
5815,2023-11-15,NO1,49308551.848000005
5816,2023-11-15,NO2,190106199.222
5817,2023-11-15,NO3,76783053.817
5818,2023-11-15,NO4,92226593.709
5819,2023-11-15,NO5,103979846.778
5820,2023-11-16,NO1,50488100.819
5821,2023-11-16,NO2,207188096.639
5822,2023-11-16,NO3,83892716.57
5823,2023-11-16,NO4,92744480.654
5824,2023-11-16,NO5,110766508.026
5825,2023-11-17,NO1,52393321.334
5826,2023-11-17,NO2,209957882.403
5827,2023-11-17,NO3,77509786.423
5828,2023-11-17,NO4,99766101.063
5829,2023-11-17,NO5,128580440.287
5830,2023-11-18,NO1,46337064.111
5831,2023-11-18,NO2,206026508.62
5832,2023-11-18,NO3,75480032.529
5833,2023-11-18,NO4,95963223.227
5834,2023-11-18,NO5,106275075.833
5835,2023-11-19,NO1,36703928.98
5836,2023-11-19,NO2,140340877.79999998
5837,2023-11-19,NO3,75329693.053
5838,2023-11-19,NO4,92831269.262
5839,2023-11-19,NO5,65457838.97
5840,2023-11-20,NO1,49126870.968
5841,2023-11-20,NO2,200670732.245
5842,2023-11-20,NO3,81205863.539
5843,2023-11-20,NO4,99562846.421
5844,2023-11-20,NO5,104444283.829
5845,2023-11-21,NO1,51507040.032
5846,2023-11-21,NO2,204696893.83699998
5847,2023-11-21,NO3,81826111.929
5848,2023-11-21,NO4,105729398.233
5849,2023-11-21,NO5,110812163.282
5850,2023-11-22,NO1,46462104.12
5851,2023-11-22,NO2,193037670.062
5852,2023-11-22,NO3,70637698.513
5853,2023-11-22,NO4,91557991.696
5854,2023-11-22,NO5,74306138.539
5855,2023-11-23,NO1,38230891.158
5856,2023-11-23,NO2,148538074.532
5857,2023-11-23,NO3,64573898.109
5858,2023-11-23,NO4,78360371.212
5859,2023-11-23,NO5,42955265.779
5860,2023-11-24,NO1,44756266.604
5861,2023-11-24,NO2,162212668.604
5862,2023-11-24,NO3,63104875.817999996
5863,2023-11-24,NO4,81453435.671
5864,2023-11-24,NO5,60433488.199
5865,2023-11-25,NO1,49027291.387
5866,2023-11-25,NO2,179353935.909
5867,2023-11-25,NO3,56654513.096
5868,2023-11-25,NO4,67380694.934
5869,2023-11-25,NO5,101524632.829
5870,2023-11-26,NO1,54199291.233
5871,2023-11-26,NO2,199016786.051
5872,2023-11-26,NO3,58272789.965
5873,2023-11-26,NO4,79484675.877
5874,2023-11-26,NO5,126695061.612
5875,2023-11-27,NO1,53574736.433
5876,2023-11-27,NO2,205603279.087
5877,2023-11-27,NO3,68060080.05499999
5878,2023-11-27,NO4,94414089.25400001
5879,2023-11-27,NO5,118417451.322
5880,2023-11-28,NO1,56103137.158
5881,2023-11-28,NO2,193222878.323
5882,2023-11-28,NO3,57697782.043
5883,2023-11-28,NO4,76173915.66499999
5884,2023-11-28,NO5,119833077.946
5885,2023-11-29,NO1,57479153.646
5886,2023-11-29,NO2,198352313.213
5887,2023-11-29,NO3,58786966.460999995
5888,2023-11-29,NO4,78807076.105
5889,2023-11-29,NO5,125448418.367
5890,2023-11-30,NO1,57183994.714
5891,2023-11-30,NO2,199300469.093
5892,2023-11-30,NO3,80485421.887
5893,2023-11-30,NO4,105692798.319
5894,2023-11-30,NO5,127255529.121
5895,2023-12-01,NO1,55677921.905
5896,2023-12-01,NO2,191002422.409
5897,2023-12-01,NO3,71521065.731
5898,2023-12-01,NO4,101134602.313
5899,2023-12-01,NO5,132952595.415
5900,2023-12-02,NO1,53920176.691
5901,2023-12-02,NO2,186130332.727
5902,2023-12-02,NO3,81135285.4
5903,2023-12-02,NO4,105233856.329
5904,2023-12-02,NO5,133081096.937
5905,2023-12-03,NO1,52706810.241
5906,2023-12-03,NO2,180570618.848
5907,2023-12-03,NO3,82480390.753
5908,2023-12-03,NO4,105399516.466
5909,2023-12-03,NO5,126999998.08500001
5910,2023-12-04,NO1,51229517.093
5911,2023-12-04,NO2,179820505.858
5912,2023-12-04,NO3,74369342.347
5913,2023-12-04,NO4,103381894.486
5914,2023-12-04,NO5,126083422.875
5915,2023-12-05,NO1,51426749.923
5916,2023-12-05,NO2,179020021.755
5917,2023-12-05,NO3,76111441.07
5918,2023-12-05,NO4,102960772.90799999
5919,2023-12-05,NO5,126556310.73
5920,2023-12-06,NO1,51948073.6
5921,2023-12-06,NO2,187685148.477
5922,2023-12-06,NO3,76755532.18
5923,2023-12-06,NO4,105534024.915
5924,2023-12-06,NO5,133037688.362
5925,2023-12-07,NO1,52970353.16
5926,2023-12-07,NO2,194369839.264
5927,2023-12-07,NO3,82239691.994
5928,2023-12-07,NO4,109218673.934
5929,2023-12-07,NO5,137775731.845
5930,2023-12-08,NO1,51249773.531
5931,2023-12-08,NO2,194498427.171
5932,2023-12-08,NO3,89836515.828
5933,2023-12-08,NO4,110608448.559
5934,2023-12-08,NO5,123204975.833
5935,2023-12-09,NO1,42495046.608
5936,2023-12-09,NO2,154486446.183
5937,2023-12-09,NO3,83315219.105
5938,2023-12-09,NO4,107464909.121
5939,2023-12-09,NO5,79709039.081
5940,2023-12-10,NO1,35477769.013
5941,2023-12-10,NO2,122709082.528
5942,2023-12-10,NO3,63676504.464
5943,2023-12-10,NO4,103443443.081
5944,2023-12-10,NO5,56054881.607
5945,2023-12-11,NO1,45426468.984
5946,2023-12-11,NO2,162686477.377
5947,2023-12-11,NO3,77135775.431
5948,2023-12-11,NO4,100283010.481
5949,2023-12-11,NO5,113791162.066
5950,2023-12-12,NO1,46140599.085
5951,2023-12-12,NO2,180333483.207
5952,2023-12-12,NO3,78654800.277
5953,2023-12-12,NO4,105831672.058
5954,2023-12-12,NO5,126672324.907
5955,2023-12-13,NO1,46224645.585
5956,2023-12-13,NO2,185071273.302
5957,2023-12-13,NO3,71503967.545
5958,2023-12-13,NO4,106335873.418
5959,2023-12-13,NO5,117375581.44500001
5960,2023-12-14,NO1,48746354.038
5961,2023-12-14,NO2,198498632.483
5962,2023-12-14,NO3,87085364.884
5963,2023-12-14,NO4,110259787.298
5964,2023-12-14,NO5,129697184.245
5965,2023-12-15,NO1,49464631.024
5966,2023-12-15,NO2,210855214.67
5967,2023-12-15,NO3,86214477.094
5968,2023-12-15,NO4,103764768.668
5969,2023-12-15,NO5,120164071.094
5970,2023-12-16,NO1,44190326.503
5971,2023-12-16,NO2,148564118.521
5972,2023-12-16,NO3,68059912.726
5973,2023-12-16,NO4,70984809.583
5974,2023-12-16,NO5,68027341.131
5975,2023-12-17,NO1,37087846.469
5976,2023-12-17,NO2,131049133.693
5977,2023-12-17,NO3,57045900.134
5978,2023-12-17,NO4,58697824.874
5979,2023-12-17,NO5,57013640.416
5980,2023-12-18,NO1,41672729.329
5981,2023-12-18,NO2,164133510.15
5982,2023-12-18,NO3,68796155.802
5983,2023-12-18,NO4,69269735.415
5984,2023-12-18,NO5,84084710.552
5985,2023-12-19,NO1,45671118.964
5986,2023-12-19,NO2,188112189.076
5987,2023-12-19,NO3,62880444.058
5988,2023-12-19,NO4,70976749.638
5989,2023-12-19,NO5,86879366.696
5990,2023-12-20,NO1,42268599.787
5991,2023-12-20,NO2,161597718.24199998
5992,2023-12-20,NO3,70093278.696
5993,2023-12-20,NO4,94339272.749
5994,2023-12-20,NO5,84611029.129
5995,2023-12-21,NO1,41257559.355
5996,2023-12-21,NO2,122360775.803
5997,2023-12-21,NO3,69045962.944
5998,2023-12-21,NO4,99483353.493
5999,2023-12-21,NO5,67643615.879
6000,2023-12-22,NO1,41599817.381
6001,2023-12-22,NO2,104456790.696
6002,2023-12-22,NO3,64568356.317
6003,2023-12-22,NO4,90555744.223
6004,2023-12-22,NO5,66451911.724
6005,2023-12-23,NO1,35048782.582
6006,2023-12-23,NO2,80391848.102
6007,2023-12-23,NO3,52664659.553
6008,2023-12-23,NO4,83294046.484
6009,2023-12-23,NO5,65065824.699
6010,2023-12-24,NO1,31799241.452
6011,2023-12-24,NO2,60775879.778000005
6012,2023-12-24,NO3,57548573.4
6013,2023-12-24,NO4,94855728.308
6014,2023-12-24,NO5,56929838.008999996
6015,2023-12-25,NO1,31320222.807
6016,2023-12-25,NO2,76528588.098
6017,2023-12-25,NO3,48738862.56
6018,2023-12-25,NO4,89602165.17
6019,2023-12-25,NO5,56964378.567999996
6020,2023-12-26,NO1,37047081.307
6021,2023-12-26,NO2,98884751.168
6022,2023-12-26,NO3,62817169.213
6023,2023-12-26,NO4,96014088.036
6024,2023-12-26,NO5,61929877.161
6025,2023-12-27,NO1,45357645.135
6026,2023-12-27,NO2,162758630.689
6027,2023-12-27,NO3,63470357.581
6028,2023-12-27,NO4,77219992.353
6029,2023-12-27,NO5,95697943.692
6030,2023-12-28,NO1,38493829.284
