,DATE,PRISOMRÅDE,VOLUM_KWH,ANTALL_MÅLEPUNKT
548,2021-04-19,NO4,44958988.701,7941176.0
549,2021-04-19,NO5,39331022.775,7748060.0
550,2021-04-20,NO1,83803088.575,30838342.0
551,2021-04-20,NO2,96670630.836,19070506.0
552,2021-04-20,NO3,72802405.682,12482746.0
553,2021-04-20,NO4,44266986.183,7941818.0
554,2021-04-20,NO5,40503762.512,7748578.0
555,2021-04-21,NO1,90485629.844,30841772.0
556,2021-04-21,NO2,101128742.724,19070920.0
557,2021-04-21,NO3,75831581.245,12483746.0
558,2021-04-21,NO4,47151867.907,7942092.0
559,2021-04-21,NO5,42517623.864,7748986.0
560,2021-04-22,NO1,93616815.032,30845042.0
561,2021-04-22,NO2,100040044.394,19071422.0
562,2021-04-22,NO3,79748944.665,12484954.0
563,2021-04-22,NO4,48488996.315,7941970.0
564,2021-04-22,NO5,42175768.336,7749410.0
565,2021-04-23,NO1,92820145.446,30846688.0
566,2021-04-23,NO2,100970797.164,19072064.0
567,2021-04-23,NO3,79529499.531,12486372.0
568,2021-04-23,NO4,47861629.839,7942068.0
569,2021-04-23,NO5,42396430.574,7749978.0
570,2021-04-24,NO1,89079118.305,30847128.0
571,2021-04-24,NO2,98420803.45899999,19071594.0
572,2021-04-24,NO3,76245577.082,12486226.0
573,2021-04-24,NO4,46867282.597,7941930.0
574,2021-04-24,NO5,40828821.089,7750180.0
575,2021-04-25,NO1,89779944.015,30847124.0
576,2021-04-25,NO2,97119886.772,19071348.0
577,2021-04-25,NO3,75615550.793,12486180.0
578,2021-04-25,NO4,45779262.29,7941900.0
579,2021-04-25,NO5,40448050.751,7750232.0
580,2021-04-26,NO1,95142279.395,30847286.0
581,2021-04-26,NO2,101523383.569,19072322.0
582,2021-04-26,NO3,78534014.74,12487438.0
583,2021-04-26,NO4,48857295.316,7942320.0
584,2021-04-26,NO5,41845985.689,7750358.0
585,2021-04-27,NO1,92474814.227,30849638.0
586,2021-04-27,NO2,101183663.61,19073044.0
587,2021-04-27,NO3,77069134.02,12488266.0
588,2021-04-27,NO4,48853603.801,7942592.0
589,2021-04-27,NO5,42556814.949,7750830.0
590,2021-04-28,NO1,92851710.885,30850870.0
591,2021-04-28,NO2,99105507.947,19075036.0
592,2021-04-28,NO3,75467451.059,12488980.0
593,2021-04-28,NO4,49274511.703,7942776.0
594,2021-04-28,NO5,41504235.979,7751466.0
595,2021-04-29,NO1,92120006.794,30854244.0
596,2021-04-29,NO2,99821319.619,19076244.0
597,2021-04-29,NO3,75742560.139,12489874.0
598,2021-04-29,NO4,50027268.61,7943848.0
599,2021-04-29,NO5,42050148.775,7751980.0
600,2021-04-30,NO1,88704518.52,30856800.0
601,2021-04-30,NO2,98647697.166,19077636.0
602,2021-04-30,NO3,76573784.246,12490786.0
603,2021-04-30,NO4,49582022.54,7944004.0
604,2021-04-30,NO5,40892068.643,7752070.0
605,2021-05-01,NO1,80426629.88599999,30857328.0
606,2021-05-01,NO2,93520744.961,19079854.0
607,2021-05-01,NO3,72485705.481,12493790.0
608,2021-05-01,NO4,46253160.735,7943768.0
609,2021-05-01,NO5,40808596.96,7746770.0
610,2021-05-02,NO1,78891766.446,30857408.0
611,2021-05-02,NO2,94062962.629,19079628.0
612,2021-05-02,NO3,72191419.97,12493786.0
613,2021-05-02,NO4,45308280.069,7943618.0
614,2021-05-02,NO5,40863847.584,7746848.0
615,2021-05-03,NO1,89113964.068,30858334.0
616,2021-05-03,NO2,99740848.108,19080360.0
617,2021-05-03,NO3,74566372.808,12494998.0
618,2021-05-03,NO4,47299795.205,7943910.0
619,2021-05-03,NO5,42856490.87,7747476.0
620,2021-05-04,NO1,94260107.979,30858920.0
621,2021-05-04,NO2,102888764.169,19081288.0
622,2021-05-04,NO3,73957582.97,12495582.0
623,2021-05-04,NO4,46571061.578,7944002.0
624,2021-05-04,NO5,42863713.308,7747678.0
625,2021-05-05,NO1,101683308.769,30859992.0
626,2021-05-05,NO2,102890010.111,19082830.0
627,2021-05-05,NO3,71269324.928,12496420.0
628,2021-05-05,NO4,45672399.611,7944290.0
629,2021-05-05,NO5,42029460.894,7748528.0
630,2021-05-06,NO1,95466815.553,30862304.0
631,2021-05-06,NO2,101762377.352,19083416.0
632,2021-05-06,NO3,72040055.178,12496196.0
633,2021-05-06,NO4,44517221.036,7944328.0
634,2021-05-06,NO5,42761456.057,7749526.0
635,2021-05-07,NO1,89709145.819,30864516.0
636,2021-05-07,NO2,99698796.452,19084286.0
637,2021-05-07,NO3,72384748.299,12496124.0
638,2021-05-07,NO4,45841048.205,7944492.0
639,2021-05-07,NO5,42108509.325,7750848.0
640,2021-05-08,NO1,80478707.751,30864660.0
641,2021-05-08,NO2,94103810.325,19084166.0
642,2021-05-08,NO3,71657401.302,12495808.0
643,2021-05-08,NO4,44318480.29,7944352.0
644,2021-05-08,NO5,41774836.036,7751106.0
645,2021-05-09,NO1,84773978.495,30864740.0
646,2021-05-09,NO2,95547447.296,19084116.0
647,2021-05-09,NO3,69965269.094,12495712.0
648,2021-05-09,NO4,43334311.805,7944284.0
649,2021-05-09,NO5,41582563.209,7751064.0
650,2021-05-10,NO1,90064357.766,30864268.0
651,2021-05-10,NO2,98521039.309,19084876.0
652,2021-05-10,NO3,70276707.767,12495712.0
653,2021-05-10,NO4,44678500.658,7944532.0
654,2021-05-10,NO5,42558337.327,7751440.0
655,2021-05-11,NO1,85080509.973,30865606.0
656,2021-05-11,NO2,95099854.576,19086032.0
657,2021-05-11,NO3,68027366.858,12496748.0
658,2021-05-11,NO4,45379745.905,7944852.0
659,2021-05-11,NO5,41392030.465,7752748.0
660,2021-05-12,NO1,85704079.318,30868228.0
661,2021-05-12,NO2,94451606.571,19086644.0
662,2021-05-12,NO3,69185290.837,12497480.0
663,2021-05-12,NO4,44240650.839,7944970.0
664,2021-05-12,NO5,41108770.847,7753572.0
665,2021-05-13,NO1,72781119.096,30868324.0
666,2021-05-13,NO2,89981539.433,19086626.0
667,2021-05-13,NO3,68490863.661,12497280.0
668,2021-05-13,NO4,44494143.822,7944818.0
669,2021-05-13,NO5,39598437.969,7753446.0
670,2021-05-14,NO1,72319718.801,30868900.0
671,2021-05-14,NO2,90954924.204,19086916.0
672,2021-05-14,NO3,68125139.037,12497020.0
673,2021-05-14,NO4,44196278.452,7944838.0
674,2021-05-14,NO5,39030208.859,7753512.0
675,2021-05-15,NO1,71565929.566,30868954.0
676,2021-05-15,NO2,89012136.63599999,19086948.0
677,2021-05-15,NO3,65563414.42,12497058.0
678,2021-05-15,NO4,41604354.926,7944808.0
679,2021-05-15,NO5,38981650.212,7753512.0
680,2021-05-16,NO1,73881257.328,30869068.0
681,2021-05-16,NO2,92362014.964,19086810.0
682,2021-05-16,NO3,66076872.497,12496992.0
683,2021-05-16,NO4,40679225.81,7944718.0
684,2021-05-16,NO5,40234556.239,7753512.0
685,2021-05-17,NO1,77323074.759,30869236.0
686,2021-05-17,NO2,88866570.565,19086818.0
687,2021-05-17,NO3,65804856.794,12496996.0
688,2021-05-17,NO4,38966918.673,7944712.0
689,2021-05-17,NO5,39496699.046,7753524.0
690,2021-05-18,NO1,81981584.446,30870724.0
691,2021-05-18,NO2,93535061.78,19087690.0
692,2021-05-18,NO3,69517358.067,12497086.0
693,2021-05-18,NO4,41526881.901,7944914.0
694,2021-05-18,NO5,42303930.943,7753688.0
695,2021-05-19,NO1,78681486.947,30872224.0
696,2021-05-19,NO2,92903765.433,19088366.0
697,2021-05-19,NO3,67285971.051,12497596.0
698,2021-05-19,NO4,42000190.02,7945238.0
699,2021-05-19,NO5,41906303.339,7754126.0
700,2021-05-20,NO1,77980095.808,30874006.0
701,2021-05-20,NO2,92461602.592,19088826.0
702,2021-05-20,NO3,68058155.928,12497668.0
703,2021-05-20,NO4,42330245.651,7945752.0
704,2021-05-20,NO5,42451766.725999996,7755142.0
705,2021-05-21,NO1,76867265.868,30877148.0
706,2021-05-21,NO2,99815172.037,19089256.0
707,2021-05-21,NO3,66818506.945,12497954.0
708,2021-05-21,NO4,41227292.921000004,7946798.0
709,2021-05-21,NO5,43351391.188,7755904.0
710,2021-05-22,NO1,70284284.827,30877122.0
711,2021-05-22,NO2,97538505.906,19088886.0
712,2021-05-22,NO3,62422719.259,12497704.0
713,2021-05-22,NO4,40014684.529,7946684.0
714,2021-05-22,NO5,44379243.968,7755816.0
715,2021-05-23,NO1,69583509.409,30877318.0
716,2021-05-23,NO2,94308576.254,19088686.0
717,2021-05-23,NO3,60912056.95,12497618.0
718,2021-05-23,NO4,38936331.721,7946642.0
719,2021-05-23,NO5,43283692.099,7755812.0
720,2021-05-24,NO1,73310836.999,30877292.0
721,2021-05-24,NO2,95817697.691,19088738.0
722,2021-05-24,NO3,61883322.378,12497666.0
723,2021-05-24,NO4,39562223.149000004,7946690.0
724,2021-05-24,NO5,41792346.31,7755814.0
725,2021-05-25,NO1,79355386.779,30877284.0
726,2021-05-25,NO2,93492815.952,19089636.0
727,2021-05-25,NO3,65873944.751,12498002.0
728,2021-05-25,NO4,41840052.391,7946980.0
729,2021-05-25,NO5,40977598.823,7756408.0
730,2021-05-26,NO1,80622103.56,30877770.0
731,2021-05-26,NO2,94321360.54,19090728.0
732,2021-05-26,NO3,65490351.07,12498590.0
733,2021-05-26,NO4,41453322.089,7947064.0
734,2021-05-26,NO5,37931712.474,7757422.0
735,2021-05-27,NO1,78013426.691,30878878.0
736,2021-05-27,NO2,91467426.94500001,19092612.0
737,2021-05-27,NO3,65302609.681,12499036.0
738,2021-05-27,NO4,42140195.674,7947524.0
739,2021-05-27,NO5,39465408.443,7758024.0
740,2021-05-28,NO1,72564959.157,30880208.0
741,2021-05-28,NO2,89354940.942,19093012.0
742,2021-05-28,NO3,65924376.027,12499368.0
743,2021-05-28,NO4,42772836.261,7947744.0
744,2021-05-28,NO5,39321654.987,7759064.0
745,2021-05-29,NO1,62053680.184,30880564.0
746,2021-05-29,NO2,84336958.06,19093054.0
747,2021-05-29,NO3,62577930.589999996,12499620.0
748,2021-05-29,NO4,40840622.928,7947738.0
749,2021-05-29,NO5,39074540.185,7758884.0
750,2021-05-30,NO1,59765598.003,30880590.0
751,2021-05-30,NO2,85488874.629,19093254.0
752,2021-05-30,NO3,61465032.263,12499528.0
753,2021-05-30,NO4,40099361.505,7947728.0
754,2021-05-30,NO5,42754151.655,7758910.0
755,2021-05-31,NO1,67636668.154,30880574.0
756,2021-05-31,NO2,84918156.679,19095830.0
757,2021-05-31,NO3,63874282.769,12499956.0
758,2021-05-31,NO4,42288396.041,7948452.0
759,2021-05-31,NO5,43543932.654,7759692.0
760,2021-06-01,NO1,66994571.899000004,30882706.0
761,2021-06-01,NO2,82672272.722,19097370.0
762,2021-06-01,NO3,62688347.507,12499884.0
763,2021-06-01,NO4,39845055.448,7949666.0
764,2021-06-01,NO5,40786840.478,7759874.0
765,2021-06-02,NO1,66290892.659,30884286.0
766,2021-06-02,NO2,83659606.833,19098170.0
767,2021-06-02,NO3,62183897.491,12500602.0
768,2021-06-02,NO4,36806271.723,7950000.0
769,2021-06-02,NO5,39828708.027,7760462.0
770,2021-06-03,NO1,66937726.02,30886114.0
771,2021-06-03,NO2,84762818.801,19099102.0
772,2021-06-03,NO3,60235201.633,12501296.0
773,2021-06-03,NO4,36310610.087,7950548.0
774,2021-06-03,NO5,38319342.548,7760912.0
775,2021-06-04,NO1,65218324.072000004,30888094.0
776,2021-06-04,NO2,84160181.365,19100378.0
777,2021-06-04,NO3,60854920.097,12501908.0
778,2021-06-04,NO4,35352802.255,7950760.0
779,2021-06-04,NO5,42479947.59,7761276.0
780,2021-06-05,NO1,57466567.039,30888354.0
781,2021-06-05,NO2,80333354.644,19100166.0
782,2021-06-05,NO3,59229113.918,12501848.0
783,2021-06-05,NO4,36629403.796000004,7950662.0
784,2021-06-05,NO5,44506735.643,7761410.0
785,2021-06-06,NO1,56206775.17,30888680.0
786,2021-06-06,NO2,79445885.315,19100644.0
787,2021-06-06,NO3,59788996.306,12501766.0
788,2021-06-06,NO4,35420350.543,7950602.0
789,2021-06-06,NO5,44311113.106,7761476.0
790,2021-06-07,NO1,65413355.637,30890268.0
791,2021-06-07,NO2,83850856.256,19102376.0
792,2021-06-07,NO3,62143858.768,12502804.0
793,2021-06-07,NO4,38341826.304,7951194.0
794,2021-06-07,NO5,43880040.458,7762028.0
795,2021-06-08,NO1,64711862.277,30892262.0
796,2021-06-08,NO2,83498311.799,19103636.0
797,2021-06-08,NO3,61825004.356,12502878.0
798,2021-06-08,NO4,37937904.768,7951674.0
799,2021-06-08,NO5,43691877.811,7762828.0
800,2021-06-09,NO1,64926390.606,30892586.0
801,2021-06-09,NO2,82790836.857,19104938.0
802,2021-06-09,NO3,60895907.431,12503234.0
803,2021-06-09,NO4,37137530.531,7951928.0
804,2021-06-09,NO5,35698289.64,7763470.0
805,2021-06-10,NO1,65871204.466,30894588.0
806,2021-06-10,NO2,83333816.895,19105418.0
807,2021-06-10,NO3,61002491.004,12503598.0
808,2021-06-10,NO4,37222245.878,7952560.0
809,2021-06-10,NO5,37889137.044,7764268.0
810,2021-06-11,NO1,64680565.531,30896054.0
811,2021-06-11,NO2,83034426.401,19107536.0
812,2021-06-11,NO3,60815973.962,12504434.0
813,2021-06-11,NO4,36634878.416,7952712.0
814,2021-06-11,NO5,43315202.350999996,7764570.0
815,2021-06-12,NO1,57906417.483,30896218.0
816,2021-06-12,NO2,84942130.264,19107336.0
817,2021-06-12,NO3,61063810.792,12504184.0
818,2021-06-12,NO4,36562879.648,7952442.0
819,2021-06-12,NO5,43912675.57,7764516.0
820,2021-06-13,NO1,57572690.188,30896316.0
821,2021-06-13,NO2,85737801.776,19107184.0
822,2021-06-13,NO3,62774737.427,12504136.0
823,2021-06-13,NO4,37394776.471,7952408.0
824,2021-06-13,NO5,44307259.662,7764672.0
825,2021-06-14,NO1,67569012.549,30896110.0
826,2021-06-14,NO2,86199409.575,19108492.0
827,2021-06-14,NO3,64599018.381,12504592.0
828,2021-06-14,NO4,39282660.615,7952786.0
829,2021-06-14,NO5,44675052.731,7764982.0
830,2021-06-15,NO1,67180150.764,30895568.0
831,2021-06-15,NO2,84919206.244,19109430.0
832,2021-06-15,NO3,66079987.528,12504836.0
833,2021-06-15,NO4,40065341.399,7953072.0
834,2021-06-15,NO5,43757839.15,7765520.0
835,2021-06-16,NO1,66751392.387,30898660.0
836,2021-06-16,NO2,84700393.942,19110662.0
837,2021-06-16,NO3,64997783.106,12505692.0
838,2021-06-16,NO4,40484858.1,7953088.0
839,2021-06-16,NO5,43513245.808,7765932.0
840,2021-06-17,NO1,66242593.946,30900030.0
841,2021-06-17,NO2,83671596.572,19112018.0
842,2021-06-17,NO3,63955685.822,12507040.0
843,2021-06-17,NO4,39756573.933,7953282.0
844,2021-06-17,NO5,42946778.026,7766630.0
845,2021-06-18,NO1,64811280.539,30903018.0
846,2021-06-18,NO2,82947947.628,19113598.0
847,2021-06-18,NO3,64253482.463,12508788.0
848,2021-06-18,NO4,38940647.695,7953472.0
849,2021-06-18,NO5,42195041.007,7767048.0
850,2021-06-19,NO1,58880316.104,30903252.0
851,2021-06-19,NO2,79912596.622,19113310.0
852,2021-06-19,NO3,62714332.992,12508646.0
853,2021-06-19,NO4,37740854.735,7953376.0
854,2021-06-19,NO5,41530439.915,7767044.0
855,2021-06-20,NO1,58130756.31,30903582.0
856,2021-06-20,NO2,81579639.05,19113348.0
857,2021-06-20,NO3,60669809.755,12508544.0
858,2021-06-20,NO4,36629963.058,7953314.0
859,2021-06-20,NO5,41105636.574,7767090.0
860,2021-06-21,NO1,67405803.209,30902804.0
861,2021-06-21,NO2,85177448.161,19114142.0
862,2021-06-21,NO3,64995643.615,12508652.0
863,2021-06-21,NO4,39050937.978,7953622.0
864,2021-06-21,NO5,42463187.113,7768174.0
865,2021-06-22,NO1,67657821.392,30902346.0
866,2021-06-22,NO2,85092871.544,19115744.0
867,2021-06-22,NO3,64796192.135,12508882.0
868,2021-06-22,NO4,39159837.619,7953884.0
869,2021-06-22,NO5,41813847.137,7769246.0
870,2021-06-23,NO1,64699302.788,30905782.0
871,2021-06-23,NO2,83654020.533,19117250.0
872,2021-06-23,NO3,63273145.559,12509034.0
873,2021-06-23,NO4,38334245.532,7954154.0
874,2021-06-23,NO5,41294092.382,7769678.0
875,2021-06-24,NO1,65103345.512,30909600.0
876,2021-06-24,NO2,83400966.719,19118398.0
877,2021-06-24,NO3,64350444.254,12509582.0
878,2021-06-24,NO4,38666732.609,7954728.0
879,2021-06-24,NO5,40755922.935,7769906.0
880,2021-06-25,NO1,63553108.19,30911190.0
881,2021-06-25,NO2,82209539.102,19119132.0
882,2021-06-25,NO3,64559970.592,12510506.0
883,2021-06-25,NO4,38545441.643,7954974.0
884,2021-06-25,NO5,40567134.873,7770714.0
885,2021-06-26,NO1,56510371.76,30911254.0
886,2021-06-26,NO2,79325779.956,19118728.0
887,2021-06-26,NO3,62022898.366,12510254.0
888,2021-06-26,NO4,37773363.631,7954766.0
889,2021-06-26,NO5,40023030.991,7770650.0
890,2021-06-27,NO1,55455670.864,30911214.0
891,2021-06-27,NO2,78905585.9,19118738.0
892,2021-06-27,NO3,60340915.451,12510194.0
893,2021-06-27,NO4,37374836.732,7954674.0
894,2021-06-27,NO5,39761923.452,7770678.0
895,2021-06-28,NO1,63252311.066,30910998.0
896,2021-06-28,NO2,84895390.29800001,19119970.0
897,2021-06-28,NO3,62850795.511,12510790.0
898,2021-06-28,NO4,40231401.796000004,7954908.0
899,2021-06-28,NO5,39153864.401,7770792.0
900,2021-06-29,NO1,63993621.066,30910822.0
901,2021-06-29,NO2,84705335.016,19121724.0
902,2021-06-29,NO3,64897117.718,12511344.0
903,2021-06-29,NO4,40499456.639,7955330.0
904,2021-06-29,NO5,37449805.813,7771340.0
905,2021-06-30,NO1,64136096.424,30911474.0
906,2021-06-30,NO2,84092262.006,19122122.0
907,2021-06-30,NO3,61542790.098,12512034.0
908,2021-06-30,NO4,40314364.682,7955660.0
909,2021-06-30,NO5,37246440.846,7771446.0
910,2021-07-01,NO1,64232058.62,30916174.0
911,2021-07-01,NO2,84260271.325,19119320.0
912,2021-07-01,NO3,62803763.381,12513940.0
913,2021-07-01,NO4,37988905.968,7956142.0
914,2021-07-01,NO5,37832401.138000004,7770246.0
915,2021-07-02,NO1,62123905.995,30918302.0
916,2021-07-02,NO2,83200402.453,19120186.0
917,2021-07-02,NO3,62002502.035,12515284.0
918,2021-07-02,NO4,37538751.999,7956110.0
919,2021-07-02,NO5,37449227.724,7770838.0
920,2021-07-03,NO1,54828566.783,30918736.0
921,2021-07-03,NO2,80000719.068,19120006.0
922,2021-07-03,NO3,58907653.023,12515046.0
923,2021-07-03,NO4,35206442.234,7955998.0
924,2021-07-03,NO5,36605939.666,7770816.0
925,2021-07-04,NO1,53101184.43,30919082.0
926,2021-07-04,NO2,78779785.229,19119774.0
927,2021-07-04,NO3,58549642.299,12514896.0
928,2021-07-04,NO4,33418424.64,7955998.0
929,2021-07-04,NO5,36441114.152,7770834.0
930,2021-07-05,NO1,61192564.798,30921038.0
931,2021-07-05,NO2,81900871.488,19120536.0
932,2021-07-05,NO3,61646148.116,12515536.0
933,2021-07-05,NO4,35726417.261,7956264.0
934,2021-07-05,NO5,37867087.116000004,7771104.0
935,2021-07-06,NO1,61348865.746,30922086.0
936,2021-07-06,NO2,82873930.672,19122446.0
937,2021-07-06,NO3,61775072.532,12516820.0
938,2021-07-06,NO4,35566846.878,7956556.0
939,2021-07-06,NO5,37971307.628,7771958.0
940,2021-07-07,NO1,60887154.33,30923322.0
941,2021-07-07,NO2,82792007.303,19123238.0
942,2021-07-07,NO3,60950421.565,12517456.0
943,2021-07-07,NO4,35778661.213,7956900.0
944,2021-07-07,NO5,38205879.994,7772680.0
945,2021-07-08,NO1,61371929.813,30924708.0
946,2021-07-08,NO2,82750019.631,19124540.0
947,2021-07-08,NO3,61515673.481,12518228.0
948,2021-07-08,NO4,36611234.461,7957310.0
949,2021-07-08,NO5,38573179.374,7773120.0
950,2021-07-09,NO1,59345201.663,30926174.0
951,2021-07-09,NO2,82159122.175,19125530.0
952,2021-07-09,NO3,61453016.502,12518962.0
953,2021-07-09,NO4,36319474.644,7957450.0
954,2021-07-09,NO5,38352815.982,7773108.0
955,2021-07-10,NO1,54804154.426,30926330.0
956,2021-07-10,NO2,80971297.45899999,19125286.0
957,2021-07-10,NO3,59500647.256,12518810.0
958,2021-07-10,NO4,34734622.176,7957290.0
959,2021-07-10,NO5,37431123.051,7772978.0
960,2021-07-11,NO1,52407505.443,30926460.0
961,2021-07-11,NO2,79637394.949,19125390.0
962,2021-07-11,NO3,59435869.081,12518868.0
963,2021-07-11,NO4,33100065.721,7957224.0
964,2021-07-11,NO5,37211024.905,7773012.0
965,2021-07-12,NO1,57813405.587,30927704.0
966,2021-07-12,NO2,82385897.841,19126820.0
967,2021-07-12,NO3,61246651.371,12519310.0
968,2021-07-12,NO4,34952899.228,7957244.0
969,2021-07-12,NO5,37974028.083,7773186.0
970,2021-07-13,NO1,58304977.348,30928460.0
971,2021-07-13,NO2,82515572.019,19127378.0
972,2021-07-13,NO3,60005618.994,12519828.0
973,2021-07-13,NO4,35734790.675,7957480.0
974,2021-07-13,NO5,37540750.546,7773710.0
975,2021-07-14,NO1,58686509.374,30930108.0
976,2021-07-14,NO2,82051140.652,19128228.0
977,2021-07-14,NO3,60462981.686,12519960.0
978,2021-07-14,NO4,35779521.045,7957656.0
979,2021-07-14,NO5,37105718.491,7774394.0
980,2021-07-15,NO1,57717724.455,30931406.0
981,2021-07-15,NO2,80252334.55499999,19128642.0
982,2021-07-15,NO3,61049160.565,12519982.0
983,2021-07-15,NO4,36089296.578,7957680.0
984,2021-07-15,NO5,37204029.089,7774432.0
985,2021-07-16,NO1,55675220.46,30932608.0
986,2021-07-16,NO2,79686969.121,19128838.0
987,2021-07-16,NO3,60824046.819,12520208.0
988,2021-07-16,NO4,37801352.622,7957928.0
989,2021-07-16,NO5,35558871.399,7774606.0
990,2021-07-17,NO1,50510044.447,30932526.0
991,2021-07-17,NO2,78299009.558,19128812.0
992,2021-07-17,NO3,59341805.912,12520026.0
993,2021-07-17,NO4,36491203.7,7957752.0
994,2021-07-17,NO5,34475552.323,7774584.0
995,2021-07-18,NO1,48903562.143,30932592.0
996,2021-07-18,NO2,78139506.367,19128768.0
997,2021-07-18,NO3,60694330.121,12519982.0
998,2021-07-18,NO4,36463873.783,7957762.0
999,2021-07-18,NO5,34862277.827,7774592.0
1000,2021-07-19,NO1,56082231.575,30932662.0
1001,2021-07-19,NO2,80549718.227,19128780.0
1002,2021-07-19,NO3,62198161.075,12520244.0
1003,2021-07-19,NO4,38911893.212,7957876.0
1004,2021-07-19,NO5,35535860.888,7774680.0
1005,2021-07-20,NO1,55586893.962,30933432.0
1006,2021-07-20,NO2,80776470.691,19128918.0
1007,2021-07-20,NO3,61958808.454,12520486.0
1008,2021-07-20,NO4,39953326.008,7957916.0
1009,2021-07-20,NO5,36092422.671,7774682.0
1010,2021-07-21,NO1,54176680.596,30933420.0
1011,2021-07-21,NO2,80607059.09200001,19129014.0
1012,2021-07-21,NO3,61579716.505,12520752.0
1013,2021-07-21,NO4,39948112.208,7957894.0
1014,2021-07-21,NO5,35788037.549,7774704.0
1015,2021-07-22,NO1,55618620.92,30933304.0
1016,2021-07-22,NO2,79963254.422,19129346.0
1017,2021-07-22,NO3,62163810.293,12521024.0
1018,2021-07-22,NO4,39850135.991,7958136.0
1019,2021-07-22,NO5,35654747.137,7774712.0
1020,2021-07-23,NO1,54529733.516,30933336.0
1021,2021-07-23,NO2,79243682.253,19129362.0
1022,2021-07-23,NO3,62029264.223,12521110.0
1023,2021-07-23,NO4,39784566.333,7958128.0
1024,2021-07-23,NO5,35047171.262,7774798.0
1025,2021-07-24,NO1,50081757.32,30933336.0
