,DATE,PRISOMRÅDE,FORBRUK_KWH,ANTALL_MÅLEPUNKT,PRODUKSJON_KWH,NETTO_PRODUKSJON_KWH
4418,2023-06-02,NO4,48070274.269,8072226.0,71549498.15799999,23479223.88899999
4419,2023-06-02,NO5,40573743.809,8096734.0,78750683.338,38176939.529
4420,2023-06-03,NO1,56035297.143,31726268.0,63058270.464,7022973.321000002
4421,2023-06-03,NO2,86345667.23,19571220.0,99089141.583,12743474.353
4422,2023-06-03,NO3,63957378.537,12788230.0,72717459.956,8760081.419
4423,2023-06-03,NO4,46815542.802,8072156.0,56067721.496,9252178.693999998
4424,2023-06-03,NO5,40363090.969,8096714.0,65821377.672,25458286.703
4425,2023-06-04,NO1,54443766.023,31726198.0,60565500.035,6121734.0119999945
4426,2023-06-04,NO2,84601907.155,19571138.0,84444590.901,-157316.2540000081
4427,2023-06-04,NO3,58236252.065,12788308.0,56172647.874,-2063604.1909999996
4428,2023-06-04,NO4,47090716.327,8072122.0,51017058.806,3926342.479000002
4429,2023-06-04,NO5,39576195.974,8096752.0,62279388.697,22703192.722999997
4430,2023-06-05,NO1,61670377.375,31725912.0,64481203.364,2810825.989
4431,2023-06-05,NO2,83027004.848,19571742.0,123406289.41,40379284.56199999
4432,2023-06-05,NO3,61956678.97,12789470.0,48999506.946,-12957172.023999996
4433,2023-06-05,NO4,49798629.475,8072274.0,47925718.083,-1872911.3920000046
4434,2023-06-05,NO5,40038120.009,8096980.0,93233737.575,53195617.566
4435,2023-06-06,NO1,62148466.09,31725964.0,62853468.788,705002.6979999989
4436,2023-06-06,NO2,80396583.424,19572454.0,125697368.434,45300785.010000005
4437,2023-06-06,NO3,61751454.064,12790160.0,69248938.222,7497484.158
4438,2023-06-06,NO4,46751946.629,8072742.0,75108217.086,28356270.456999995
4439,2023-06-06,NO5,40303239.431,8097590.0,78894696.926,38591457.495
4440,2023-06-07,NO1,61753531.319,31726702.0,68054913.461,6301382.141999997
4441,2023-06-07,NO2,80614498.712,19573850.0,123022502.223,42408003.51100001
4442,2023-06-07,NO3,61329139.769,12790322.0,66854522.435,5525382.666000001
4443,2023-06-07,NO4,46351876.545,8072834.0,83925626.679,37573750.134
4444,2023-06-07,NO5,41399677.337,8098060.0,73521406.358,32121729.020999998
4445,2023-06-08,NO1,61405547.185,31728824.0,62944636.188,1539089.0029999986
4446,2023-06-08,NO2,83668013.634,19575026.0,108183829.681,24515816.04699999
4447,2023-06-08,NO3,60529845.642,12791246.0,66136225.704,5606380.062000006
4448,2023-06-08,NO4,44479480.348,8073138.0,77544875.695,33065395.346999995
4449,2023-06-08,NO5,42157341.894,8098662.0,75170897.953,33013556.058999993
4450,2023-06-09,NO1,59912695.986,31732074.0,62629539.847,2716843.8610000014
4451,2023-06-09,NO2,81651833.876,19576204.0,103465171.612,21813337.736
4452,2023-06-09,NO3,58320781.221,12792474.0,66139649.01,7818867.788999997
4453,2023-06-09,NO4,43566203.021,8073338.0,78529575.072,34963372.051
4454,2023-06-09,NO5,42033107.635,8098996.0,71968839.997,29935732.361999996
4455,2023-06-10,NO1,53019282.203,31731984.0,60880702.274,7861420.070999995
4456,2023-06-10,NO2,84036971.071,19576000.0,69427707.374,-14609263.696999997
4457,2023-06-10,NO3,56520031.253,12792676.0,59561537.683,3041506.4299999997
4458,2023-06-10,NO4,40323629.94,8073344.0,62995305.895,22671675.955000006
4459,2023-06-10,NO5,40983469.499,8099038.0,58304464.111,17320994.612000003
4460,2023-06-11,NO1,52848807.253,31731916.0,58092861.502,5244054.248999998
4461,2023-06-11,NO2,82504358.703,19576298.0,65292706.535,-17211652.167999998
4462,2023-06-11,NO3,56665239.523,12792800.0,59417017.201,2751777.6779999956
4463,2023-06-11,NO4,39358488.939,8073176.0,57414599.877,18056110.937999994
4464,2023-06-11,NO5,40824917.4,8099062.0,61311020.034,20486102.634000003
4465,2023-06-12,NO1,61168099.036,31734060.0,66217075.853,5048976.817000002
4466,2023-06-12,NO2,85092149.861,19577780.0,101798325.792,16706175.930999994
4467,2023-06-12,NO3,59972377.32,12793720.0,65835396.928,5863019.608000003
4468,2023-06-12,NO4,42639400.992,8073280.0,71599884.925,28960483.933
4469,2023-06-12,NO5,42524394.246,8099620.0,88250989.108,45726594.861999996
4470,2023-06-13,NO1,60147875.24,31733944.0,62774102.729,2626227.489
4471,2023-06-13,NO2,82924660.314,19579372.0,99821023.888,16896363.574
4472,2023-06-13,NO3,59099745.05,12794262.0,59662300.852,562555.8020000011
4473,2023-06-13,NO4,43656463.19,8073466.0,72008677.911,28352214.721
4474,2023-06-13,NO5,42934860.48,8100224.0,78063490.84200001,35128630.36200001
4475,2023-06-14,NO1,61037424.944,31734180.0,58540473.016,-2496951.9279999956
4476,2023-06-14,NO2,79471758.483,19580032.0,105411240.887,25939482.404
4477,2023-06-14,NO3,58363645.966,12795424.0,61697319.077,3333673.1110000014
4478,2023-06-14,NO4,43897317.857,8073598.0,74869439.498,30972121.640999995
4479,2023-06-14,NO5,42782821.716,8100598.0,86788300.631,44005478.915
4480,2023-06-15,NO1,60994023.064,31734962.0,62946924.183,1952901.1189999953
4481,2023-06-15,NO2,79121931.89,19581084.0,118533241.661,39411309.771
4482,2023-06-15,NO3,58964813.807,12795942.0,61156093.758,2191279.951000005
4483,2023-06-15,NO4,44836869.274,8073870.0,77510497.486,32673628.212000005
4484,2023-06-15,NO5,42646876.785,8100852.0,87911675.059,45264798.274000004
4485,2023-06-16,NO1,59029163.385,31736304.0,60016830.247,987666.8620000035
4486,2023-06-16,NO2,76950585.723,19581994.0,123178835.919,46228250.195999995
4487,2023-06-16,NO3,58087234.193,12796798.0,61259052.952,3171818.758999996
4488,2023-06-16,NO4,44901166.786,8074202.0,78980676.391,34079509.605000004
4489,2023-06-16,NO5,40529352.21,8100986.0,86796898.619,46267546.409
4490,2023-06-17,NO1,51112300.634,31736304.0,55211653.139,4099352.504999995
4491,2023-06-17,NO2,74628575.81,19581832.0,98725770.668,24097194.857999995
4492,2023-06-17,NO3,54940120.359,12796776.0,56461817.066,1521696.7070000023
4493,2023-06-17,NO4,43193713.034,8074216.0,75399801.28299999,32206088.24899999
4494,2023-06-17,NO5,39408903.6,8101006.0,74212419.65699999,34803516.05699999
4495,2023-06-18,NO1,50295050.034,31736366.0,56267367.925,5972317.890999995
4496,2023-06-18,NO2,73778738.796,19581896.0,92264014.977,18485276.180999994
4497,2023-06-18,NO3,54567895.419,12796854.0,56312755.498,1744860.0790000036
4498,2023-06-18,NO4,41986764.047,8074146.0,73112601.092,31125837.044999994
4499,2023-06-18,NO5,40476157.779,8100998.0,71098858.292,30622700.512999997
4500,2023-06-19,NO1,58423056.632,31737118.0,62898833.447,4475776.814999998
4501,2023-06-19,NO2,77339075.51099999,19583656.0,109928919.468,32589843.957000002
4502,2023-06-19,NO3,58272440.681,12797786.0,65590084.439,7317643.758000001
4503,2023-06-19,NO4,42264459.086,8074364.0,67989944.02,25725484.933999993
4504,2023-06-19,NO5,40840072.705,8101172.0,87843295.875,47003223.17
4505,2023-06-20,NO1,58560488.206,31737918.0,59529653.131,969164.924999997
4506,2023-06-20,NO2,77421613.924,19584704.0,113733606.21,36311992.286
4507,2023-06-20,NO3,58573338.954,12798638.0,60097984.959,1524646.0049999952
4508,2023-06-20,NO4,41612378.499,8074590.0,73298203.18,31685824.68100001
4509,2023-06-20,NO5,40844683.684,8101428.0,84629131.649,43784447.965
4510,2023-06-21,NO1,59489512.327,31738498.0,64252479.809,4762967.482000001
4511,2023-06-21,NO2,80676024.997,19585684.0,122334838.777,41658813.78
4512,2023-06-21,NO3,58633545.935,12799170.0,62178191.764,3544645.828999996
4513,2023-06-21,NO4,41730751.469,8074656.0,71237033.146,29506281.677
4514,2023-06-21,NO5,41032674.184,8101858.0,86502366.874,45469692.69
4515,2023-06-22,NO1,58675050.615,31741442.0,63373276.495,4698225.879999995
4516,2023-06-22,NO2,77681087.485,19586856.0,119391814.293,41710726.808
4517,2023-06-22,NO3,59696310.974,12800484.0,75510054.684,15813743.71
4518,2023-06-22,NO4,41259191.603,8074672.0,61185837.165,19926645.562
4519,2023-06-22,NO5,40978969.133,8102248.0,82475015.079,41496045.945999995
4520,2023-06-23,NO1,57076505.997,31743558.0,61018685.912,3942179.914999999
4521,2023-06-23,NO2,79652636.165,19587640.0,115364329.164,35711692.999
4522,2023-06-23,NO3,59892474.507,12801134.0,63250619.009,3358144.502000004
4523,2023-06-23,NO4,42577600.43,8074846.0,55339409.845,12761809.415
4524,2023-06-23,NO5,40891084.894,8102424.0,75667700.864,34776615.96999999
4525,2023-06-24,NO1,50034215.271,31743354.0,57318953.808,7284738.5370000005
4526,2023-06-24,NO2,78375076.27,19587532.0,90733918.684,12358842.414000005
4527,2023-06-24,NO3,56133669.326,12801018.0,45349019.649,-10784649.677000001
4528,2023-06-24,NO4,42893733.498,8074822.0,63067398.813,20173665.314999998
4529,2023-06-24,NO5,39199416.405,8102422.0,62937035.817,23737619.412
4530,2023-06-25,NO1,50145326.905,31743374.0,55844102.1,5698775.195
4531,2023-06-25,NO2,77423787.467,19587384.0,90878124.083,13454336.616000012
4532,2023-06-25,NO3,54703343.622,12800942.0,45380992.606,-9322351.016000003
4533,2023-06-25,NO4,42767491.943,8074818.0,61588409.668,18820917.724999994
4534,2023-06-25,NO5,38958318.151,8102462.0,62911463.869,23953145.718000002
4535,2023-06-26,NO1,57594748.336,31744436.0,58356147.955,761399.6189999953
4536,2023-06-26,NO2,80917021.022,19588306.0,95982339.984,15065318.961999997
4537,2023-06-26,NO3,58320437.106,12800940.0,59192651.537,872214.4310000017
4538,2023-06-26,NO4,43147998.799,8075036.0,68992643.03299999,25844644.23399999
4539,2023-06-26,NO5,40228382.615,8103152.0,87423229.274,47194846.659
4540,2023-06-27,NO1,56776763.577,31745860.0,60257860.911,3481097.333999999
4541,2023-06-27,NO2,81512752.786,19589810.0,103021073.513,21508320.726999998
4542,2023-06-27,NO3,57999584.893,12802184.0,55697960.93,-2301623.9629999995
4543,2023-06-27,NO4,42411665.361,8075314.0,74292309.611,31880644.25
4544,2023-06-27,NO5,40389747.645,8103286.0,92365677.623,51975929.97799999
4545,2023-06-28,NO1,56890559.59,31747576.0,63043009.915,6152450.3249999955
4546,2023-06-28,NO2,77010276.965,19590686.0,129423139.2,52412862.235
4547,2023-06-28,NO3,58843946.92,12802868.0,55995123.174,-2848823.7459999993
4548,2023-06-28,NO4,43101821.5,8075968.0,76579789.71000001,33477968.21000001
4549,2023-06-28,NO5,37529025.181,8103818.0,89620214.16,52091188.978999995
4550,2023-06-29,NO1,57398823.101,31748694.0,64561371.929,7162548.827999994
4551,2023-06-29,NO2,77968998.597,19591516.0,136349101.449,58380102.852
4552,2023-06-29,NO3,59330893.013,12803706.0,56749311.441,-2581581.571999997
4553,2023-06-29,NO4,43160061.088,8076172.0,76030191.266,32870130.178000003
4554,2023-06-29,NO5,36580750.531,8104128.0,92261803.236,55681052.705
4555,2023-06-30,NO1,56316461.553,31750084.0,65940926.255,9624464.702
4556,2023-06-30,NO2,79790364.81199999,19593074.0,128983934.257,49193569.44500001
4557,2023-06-30,NO3,58939105.425,12804472.0,60045824.247,1106718.8220000044
4558,2023-06-30,NO4,41479504.866,8076372.0,68214647.74,26735142.873999998
4559,2023-06-30,NO5,36929313.314,8104342.0,82705588.655,45776275.341
4560,2023-07-01,NO1,49043690.324,31747226.0,58873709.73,9830019.405999996
4561,2023-07-01,NO2,85464770.254,19592292.0,48746311.31,-36718458.94399999
4562,2023-07-01,NO3,57642634.82,12801998.0,51487120.169,-6155514.651000001
4563,2023-07-01,NO4,40882423.915,8075178.0,65837862.975,24955439.060000002
4564,2023-07-01,NO5,38871359.291,8103794.0,56771093.017,17899733.725999996
4565,2023-07-02,NO1,50098140.632,31747326.0,52219657.108,2121516.4760000035
4566,2023-07-02,NO2,81198468.597,19592234.0,37115424.529,-44083044.068
4567,2023-07-02,NO3,56365258.709,12801956.0,49484099.787,-6881158.921999998
4568,2023-07-02,NO4,42135349.678,8075130.0,55288224.274,13152874.595999993
4569,2023-07-02,NO5,39616053.364,8103838.0,44229344.509,4613291.145000003
4570,2023-07-03,NO1,56659385.994,31748306.0,60923853.715,4264467.721000001
4571,2023-07-03,NO2,86025173.444,19593136.0,67385142.647,-18640030.797000006
4572,2023-07-03,NO3,59435388.717,12802736.0,54126524.821,-5308863.895999998
4573,2023-07-03,NO4,43569975.057,8075370.0,70237095.172,26667120.11500001
4574,2023-07-03,NO5,41823366.33,8104102.0,56228188.472,14404822.142000005
4575,2023-07-04,NO1,56539121.534,31749818.0,62421424.268,5882302.733999997
4576,2023-07-04,NO2,82772203.046,19594192.0,89603971.19,6831768.143999994
4577,2023-07-04,NO3,60335600.682,12803194.0,56970273.34,-3365327.3419999927
4578,2023-07-04,NO4,42249179.155,8075860.0,71587379.402,29338200.246999994
4579,2023-07-04,NO5,42849124.126,8104368.0,58476406.02,15627281.894000001
4580,2023-07-05,NO1,56826221.239,31751932.0,65534149.641,8707928.402000003
4581,2023-07-05,NO2,85058782.265,19595198.0,76251027.237,-8807755.027999997
4582,2023-07-05,NO3,59128943.976,12804485.0,63898612.909,4769668.932999998
4583,2023-07-05,NO4,43167564.793,8076190.0,77484142.896,34316578.103
4584,2023-07-05,NO5,42987429.897,8104660.0,52063823.407,9076393.509999998
4585,2023-07-06,NO1,57047988.742,31754770.0,69156935.306,12108946.563999996
4586,2023-07-06,NO2,84879911.264,19595738.0,109493081.703,24613170.438999996
4587,2023-07-06,NO3,58933703.792,12805946.0,65729351.54,6795647.747999996
4588,2023-07-06,NO4,43667183.88,8076476.0,77504320.951,33837137.071
4589,2023-07-06,NO5,40493683.889,8104984.0,60518974.829,20025290.940000005
4590,2023-07-07,NO1,54811200.149,31756474.0,65996207.006,11185006.857
4591,2023-07-07,NO2,79304709.694,19597060.0,121616887.952,42312178.258
4592,2023-07-07,NO3,58511440.483,12807012.0,64537851.061,6026410.577999994
4593,2023-07-07,NO4,42454166.997,8076962.0,78125634.728,35671467.731
4594,2023-07-07,NO5,38904357.248,8105160.0,66442375.048,27538017.799999997
4595,2023-07-08,NO1,47772459.274,31756600.0,63219059.511,15446600.237000003
4596,2023-07-08,NO2,78525852.209,19596806.0,95173818.345,16647966.135999992
4597,2023-07-08,NO3,54916558.206,12806876.0,59507312.765,4590754.559
4598,2023-07-08,NO4,41450583.043,8076980.0,77870637.725,36420054.682
4599,2023-07-08,NO5,37489138.408,8105160.0,48622303.73,11133165.321999997
4600,2023-07-09,NO1,46205722.517,31756880.0,63626373.339,17420650.822000004
4601,2023-07-09,NO2,74412047.38,19596424.0,115772048.16,41360000.78
4602,2023-07-09,NO3,54381146.791,12806838.0,58373129.672,3991982.8809999973
4603,2023-07-09,NO4,41023611.085,8076966.0,78242440.899,37218829.814
4604,2023-07-09,NO5,35936367.293,8105188.0,57181489.051,21245121.758
4605,2023-07-10,NO1,53128248.829,31758042.0,62212018.628,9083769.798999995
4606,2023-07-10,NO2,78240159.653,19596368.0,137967487.651,59727327.997999996
4607,2023-07-10,NO3,57176523.858,12806950.0,61725938.939,4549415.081
4608,2023-07-10,NO4,41418477.244,8077334.0,75556043.343,34137566.09899999
4609,2023-07-10,NO5,34532714.86,8105628.0,74575050.227,40042335.367
4610,2023-07-11,NO1,52030723.955,31758326.0,61617054.869,9586330.914000005
4611,2023-07-11,NO2,80663313.148,19596716.0,130468762.627,49805449.479
4612,2023-07-11,NO3,58044893.263,12807478.0,64708871.963,6663978.700000003
4613,2023-07-11,NO4,40882118.58,8077770.0,74021186.021,33139067.441
4614,2023-07-11,NO5,34408812.192,8107160.0,67544484.314,33135672.121999994
4615,2023-07-12,NO1,53501160.763,31759408.0,62001428.223,8500267.46
4616,2023-07-12,NO2,81140755.66,19596752.0,116056726.799,34915971.139
4617,2023-07-12,NO3,56993998.367,12807740.0,69233609.043,12239610.675999999
4618,2023-07-12,NO4,40127730.808,8077988.0,69128020.135,29000289.327000007
4619,2023-07-12,NO5,35730573.734,8108074.0,72209787.338,36479213.604
4620,2023-07-13,NO1,52746190.505,31761012.0,66018057.242,13271866.736999996
4621,2023-07-13,NO2,84456211.88,19597696.0,125194224.692,40738012.81200001
4622,2023-07-13,NO3,58397752.11,12807968.0,66081309.182,7683557.071999997
4623,2023-07-13,NO4,39902431.873,8078206.0,72679279.247,32776847.37399999
4624,2023-07-13,NO5,35697382.84,8108434.0,65928404.18,30231021.339999996
4625,2023-07-14,NO1,51411360.467,31762200.0,69045779.817,17634419.35
4626,2023-07-14,NO2,82897586.681,19598388.0,136201366.928,53303780.24700001
4627,2023-07-14,NO3,59107924.71,12808040.0,72365433.017,13257508.307000004
4628,2023-07-14,NO4,39842184.199,8078178.0,75594963.852,35752779.653
4629,2023-07-14,NO5,36165444.38,8108278.0,67611309.906,31445865.526
4630,2023-07-15,NO1,48742245.525,31762192.0,64030218.333,15287972.807999998
4631,2023-07-15,NO2,86254812.843,19598248.0,79328078.81,-6926734.032999992
4632,2023-07-15,NO3,57564612.371,12807856.0,56282776.386,-1281835.9849999994
4633,2023-07-15,NO4,40024371.399,8078112.0,56390061.628,16365690.229000002
4634,2023-07-15,NO5,43324813.907,8108254.0,44613410.12,1288596.2129999995
4635,2023-07-16,NO1,48332492.071,31762100.0,61452164.783,13119672.711999997
4636,2023-07-16,NO2,85653658.79,19598186.0,63012869.506,-22640789.28400001
4637,2023-07-16,NO3,58957291.747,12807762.0,40919636.854,-18037654.893
4638,2023-07-16,NO4,39385654.294,8078116.0,44496819.299,5111165.005000003
4639,2023-07-16,NO5,42526137.638,8108254.0,41140460.33,-1385677.3079999983
4640,2023-07-17,NO1,51969655.138,31762079.0,71960270.716,19990615.57800001
4641,2023-07-17,NO2,87831744.76099999,19598492.0,89999807.041,2168062.280000001
4642,2023-07-17,NO3,62170216.737,12807718.0,54809854.908,-7360361.829000004
4643,2023-07-17,NO4,40844796.006,8078184.0,45462156.587,4617360.581
4644,2023-07-17,NO5,44748573.604,8108502.0,53722006.774,8973433.169999994
4645,2023-07-18,NO1,51589032.325,31762320.0,72365775.314,20776742.988999993
4646,2023-07-18,NO2,85425271.711,19598734.0,130334263.839,44908992.128000006
4647,2023-07-18,NO3,62834014.869,12807974.0,76625915.079,13791900.209999993
4648,2023-07-18,NO4,41249928.569,8078446.0,56403592.363,15153663.794
4649,2023-07-18,NO5,41742765.802,8108562.0,71375177.973,29632412.171000004
4650,2023-07-19,NO1,51396787.569,31762892.0,69940713.771,18543926.202
4651,2023-07-19,NO2,85663610.53,19598990.0,161978038.675,76314428.14500001
4652,2023-07-19,NO3,62865261.23,12808120.0,67143983.073,4278721.843000002
4653,2023-07-19,NO4,42248328.577,8078428.0,66649443.287,24401114.71
4654,2023-07-19,NO5,41010227.244,8108530.0,92045762.503,51035535.259
4655,2023-07-20,NO1,52032770.723,31763394.0,70328767.504,18295996.780999996
4656,2023-07-20,NO2,87273668.27,19599154.0,128263601.571,40989933.301
4657,2023-07-20,NO3,63144734.224,12808046.0,63769756.873,625022.6490000039
4658,2023-07-20,NO4,42579801.094,8078468.0,77968097.111,35388296.017000005
4659,2023-07-20,NO5,43084049.382,8108898.0,99610440.354,56526390.972
4660,2023-07-21,NO1,52318842.748,31763588.0,71202199.995,18883357.247
4661,2023-07-21,NO2,82473180.608,19599262.0,158344173.596,75870992.98799999
4662,2023-07-21,NO3,63248560.878,12808196.0,63278448.126,29887.248000003397
4663,2023-07-21,NO4,42904240.091,8078424.0,79154805.205,36250565.114
4664,2023-07-21,NO5,42880829.474,8108832.0,96329862.205,53449032.731
4665,2023-07-22,NO1,49258092.556,31763544.0,71668356.625,22410264.069
4666,2023-07-22,NO2,83319178.377,19599240.0,123366900.969,40047722.59199999
4667,2023-07-22,NO3,61282647.093,12808152.0,55910897.362,-5371749.730999999
4668,2023-07-22,NO4,41777121.357,8078424.0,74208004.812,32430883.455000006
4669,2023-07-22,NO5,42275828.899,8108832.0,90747483.093,48471654.194
4670,2023-07-23,NO1,47641855.507,31763576.0,67279770.937,19637915.430000007
4671,2023-07-23,NO2,83734262.192,19599270.0,63624948.194,-20109313.998000003
4672,2023-07-23,NO3,60033859.97,12808160.0,43039485.432,-16994374.538000003
4673,2023-07-23,NO4,41345599.674,8078424.0,57775145.315,16429545.640999995
4674,2023-07-23,NO5,41521567.012,8108832.0,65705609.226,24184042.214
4675,2023-07-24,NO1,53973270.739,31763942.0,73629223.316,19655952.577
4676,2023-07-24,NO2,83158936.747,19599642.0,123775804.252,40616867.50500001
4677,2023-07-24,NO3,61938369.712,12808256.0,63621526.779,1683157.0670000017
4678,2023-07-24,NO4,42645398.302,8078432.0,81118104.913,38472706.611
4679,2023-07-24,NO5,39378648.138,8108844.0,79821085.47399999,40442437.335999995
4680,2023-07-25,NO1,53172468.54,31764104.0,75723168.222,22550699.682000004
4681,2023-07-25,NO2,86266476.302,19600090.0,112844419.922,26577943.620000005
4682,2023-07-25,NO3,62383964.395,12808346.0,65481609.069,3097644.673999995
4683,2023-07-25,NO4,41827146.776,8078526.0,75960775.473,34133628.697000004
4684,2023-07-25,NO5,39617097.412,8108988.0,71495271.121,31878173.709000006
4685,2023-07-26,NO1,52882498.064,31764192.0,73345159.903,20462661.838999994
4686,2023-07-26,NO2,84518510.715,19599948.0,107397166.09,22878655.375
4687,2023-07-26,NO3,60648876.542,12808382.0,66251749.739,5602873.196999997
4688,2023-07-26,NO4,41859960.21,8078608.0,79190902.919,37330942.709
4689,2023-07-26,NO5,39474767.874,8109122.0,76063019.865,36588251.991
4690,2023-07-27,NO1,53044283.821,31764242.0,72006900.347,18962616.526
4691,2023-07-27,NO2,75454176.995,19600102.0,137873525.59600002,62419348.60100001
4692,2023-07-27,NO3,61258379.441,12808564.0,68306050.936,7047671.495000005
4693,2023-07-27,NO4,42386933.323,8078804.0,78757427.428,36370494.105000004
4694,2023-07-27,NO5,39064369.265,8109154.0,78798140.923,39733771.65799999
4695,2023-07-28,NO1,51777230.138,31764800.0,73075284.635,21298054.49700001
4696,2023-07-28,NO2,74300687.355,19600336.0,139028397.084,64727709.72899999
4697,2023-07-28,NO3,61025908.911,12808866.0,66128586.611,5102677.700000003
4698,2023-07-28,NO4,42432289.192,8079022.0,73570205.898,31137916.706
4699,2023-07-28,NO5,38102734.387,8109260.0,76932025.191,38829290.804
4700,2023-07-29,NO1,47344069.405,31764894.0,70422199.643,23078130.238000005
4701,2023-07-29,NO2,76590056.289,19600242.0,112757520.38,36167464.09099999
4702,2023-07-29,NO3,59781382.641,12808798.0,51149452.106,-8631930.535000004
4703,2023-07-29,NO4,41986678.797,8078990.0,63040798.526,21054119.729000002
4704,2023-07-29,NO5,35101783.953,8109216.0,47593881.429,12492097.475999996
4705,2023-07-30,NO1,48010118.229,31765024.0,70640546.73,22630428.501000002
4706,2023-07-30,NO2,81804677.289,19600234.0,55194002.086,-26610675.203
4707,2023-07-30,NO3,57548835.743,12808790.0,50703105.488,-6845730.255000003
4708,2023-07-30,NO4,41476370.201,8078876.0,63157505.86,21681135.659
4709,2023-07-30,NO5,36977021.966,8109222.0,50559213.633,13582191.667000003
4710,2023-07-31,NO1,54223305.737,31765796.0,72895342.782,18672037.045
4711,2023-07-31,NO2,78161943.74,19600936.0,97619003.81,19457060.070000008
4712,2023-07-31,NO3,60673540.11,12809036.0,61482220.227,808680.1169999987
4713,2023-07-31,NO4,41681433.502,8078862.0,77897851.87099999,36216418.368999995
4714,2023-07-31,NO5,36350494.092,8109290.0,74430959.51099999,38080465.41899999
4715,2023-08-01,NO1,55779841.628,31766562.0,73108105.014,17328263.386
4716,2023-08-01,NO2,74855514.926,19601762.0,107185820.72,32330305.794
4717,2023-08-01,NO3,61867283.634,12810066.0,55543663.738,-6323619.896000005
4718,2023-08-01,NO4,40785405.92,8079180.0,74667456.071,33882050.15099999
4719,2023-08-01,NO5,34925938.733,8109314.0,66585629.095,31659690.361999996
4720,2023-08-02,NO1,54867174.071,31766870.0,72900052.934,18032878.862999998
4721,2023-08-02,NO2,77006193.973,19603138.0,88646778.742,11640584.768999994
4722,2023-08-02,NO3,61181780.474,12810300.0,46910137.179,-14271643.295000002
4723,2023-08-02,NO4,40713226.338,8079054.0,68292444.127,27579217.789000005
4724,2023-08-02,NO5,34314078.698,8109336.0,64482013.559,30167934.861
4725,2023-08-03,NO1,55777738.82,31768148.0,72983073.971,17205335.151
4726,2023-08-03,NO2,81963010.385,19603576.0,65118390.152,-16844620.233000003
4727,2023-08-03,NO3,61969012.012,12810750.0,50281915.649,-11687096.363000005
4728,2023-08-03,NO4,40772160.922,8079118.0,72370543.824,31598382.902000003
4729,2023-08-03,NO5,33907776.004,8109372.0,66412535.869,32504759.865000002
4730,2023-08-04,NO1,55275343.159,31768896.0,72249443.95,16974100.791
4731,2023-08-04,NO2,75754150.23,19604266.0,92415371.152,16661220.921999991
4732,2023-08-04,NO3,63116871.317,12811334.0,56745880.004,-6370991.313000001
4733,2023-08-04,NO4,40480929.679,8079090.0,68866729.304,28385799.625000007
4734,2023-08-04,NO5,32814290.854,8109764.0,65116401.665,32302110.811
4735,2023-08-05,NO1,50848431.967,31768896.0,73492542.929,22644110.962000005
4736,2023-08-05,NO2,72309946.923,19604108.0,113579607.951,41269661.02800001
4737,2023-08-05,NO3,60734446.489,12811224.0,47566393.076,-13168053.413000003
4738,2023-08-05,NO4,40216885.116,8079022.0,58164708.93,17947823.814000003
4739,2023-08-05,NO5,33291484.976,8109718.0,51215838.855,17924353.878999997
4740,2023-08-06,NO1,50757400.821,31769104.0,73295361.947,22537961.125999995
4741,2023-08-06,NO2,78783875.009,19604084.0,71015730.499,-7768144.510000005
4742,2023-08-06,NO3,61748594.838,12811194.0,47673869.374,-14074725.464000002
4743,2023-08-06,NO4,39709569.665,8079002.0,44231411.401,4521841.736000001
4744,2023-08-06,NO5,34393268.407,8109698.0,50099406.45,15706138.043000005
4745,2023-08-07,NO1,61273395.052,31771384.0,74282866.293,13009471.240999997
4746,2023-08-07,NO2,87803338.246,19604342.0,54134227.178,-33669111.068
4747,2023-08-07,NO3,67250358.769,12810896.0,63086487.426,-4163871.3429999948
4748,2023-08-07,NO4,43049718.626,8079044.0,37949432.21,-5100286.416000001
4749,2023-08-07,NO5,41138156.764,8109738.0,49160332.055,8022175.291000001
4750,2023-08-08,NO1,60267148.886,31771282.0,69293934.208,9026785.322000004
4751,2023-08-08,NO2,89356672.35,19604840.0,55236452.024,-34120220.326
4752,2023-08-08,NO3,67253032.976,12811304.0,65874367.703,-1378665.2729999945
4753,2023-08-08,NO4,42305353.757,8079272.0,42180036.458,-125317.29900000244
4754,2023-08-08,NO5,43909745.741,8109938.0,46417683.662,2507937.921000004
4755,2023-08-09,NO1,60184404.081,31771214.0,67335013.302,7150609.221000001
4756,2023-08-09,NO2,87510252.259,19605780.0,72466089.344,-15044162.915000007
4757,2023-08-09,NO3,66624830.097,12811944.0,83414073.038,16789242.941
4758,2023-08-09,NO4,41496235.174,8079356.0,50217868.992,8721633.817999996
4759,2023-08-09,NO5,41333323.854,8109966.0,64020173.662,22686849.808
4760,2023-08-10,NO1,60308595.438,31772312.0,63018708.398,2710112.960000001
4761,2023-08-10,NO2,83668038.263,19606504.0,97407419.89,13739381.627000004
4762,2023-08-10,NO3,66529195.511,12812290.0,77624373.501,11095177.990000002
4763,2023-08-10,NO4,42278202.713,8079314.0,61637603.595,19359400.882
4764,2023-08-10,NO5,38874661.304,8110040.0,81507519.491,42632858.187
4765,2023-08-11,NO1,58498723.23,31773980.0,66827744.222,8329020.992000006
4766,2023-08-11,NO2,78724876.708,19607194.0,122473892.209,43749015.501
4767,2023-08-11,NO3,66191140.22,12813178.0,66739994.245,548854.0249999985
